DisplayName,UserName,Email,UserId,Date,Chat_AICodeLines,Chat_MessagesInteracted,Chat_MessagesSent,CodeFix_AcceptanceEventCount,CodeFix_AcceptedLines,CodeFix_GeneratedLines,CodeFix_GenerationEventCount,CodeReview_FailedEventCount,CodeReview_FindingsCount,CodeReview_SucceededEventCount,Dev_AcceptanceEventCount,Dev_AcceptedLines,Dev_GeneratedLines,Dev_GenerationEventCount,DocGeneration_AcceptedFileUpdates,DocGeneration_AcceptedFilesCreations,DocGeneration_AcceptedLineAdditions,DocGeneration_AcceptedLineUpdates,DocGeneration_EventCount,DocGeneration_RejectedFileCreations,DocGeneration_RejectedFileUpdates,DocGeneration_RejectedLineAdditions,DocGeneration_RejectedLineUpdates,InlineChat_AcceptanceEventCount,InlineChat_AcceptedLineAdditions,InlineChat_AcceptedLineDeletions,InlineChat_DismissalEventCount,InlineChat_DismissedLineAdditions,InlineChat_DismissedLineDeletions,InlineChat_RejectedLineAdditions,InlineChat_RejectedLineDeletions,InlineChat_RejectionEventCount,InlineChat_TotalEventCount,Inline_AICodeLines,Inline_AcceptanceCount,Inline_SuggestionsCount,TestGeneration_AcceptedLines,TestGeneration_AcceptedTests,TestGeneration_EventCount,TestGeneration_GeneratedLines,TestGeneration_GeneratedTests,Transformation_EventCount,Transformation_LinesGenerated,Transformation_LinesIngested
user004,user004,user004@gilsang.com,00000056bb7d436685027895e5ea7af3,02-13-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
user005,user005,user005@gilsang.com,00000c2f3728675ee933e062447c4ff8,02-13-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,11,31,0,0,0,0,0,0,0,0
user007,user007,user007@gilsang.com,000002e36544d2fcb69c7597537fe762,02-13-2026,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,56,0,0,0,0,0,0,0,0
user010,user010,user010@gilsang.com,00000e7ee182b91b89fde27b532e971f,02-13-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,48,0,0,0,0,0,0,0,0
user012,user012,user012@gilsang.com,00000a8df9f3a879063621deb793a608,02-13-2026,294,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,45,0,0,0,0,0,0,0,0
user045,user045,user045@gilsang.com,0000093b85f9990a7db72befdcd60cbb,02-13-2026,251,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user013,user013,user013@gilsang.com,00000758c287ede6f28d932a01e4e2fb,02-13-2026,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
user016,user016,user016@gilsang.com,000001f4109890ea42d25a166a5184a2,02-13-2026,72,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,35,0,0,0,0,0,0,0,0
user015,user015,user015@gilsang.com,000006a354543ddc4e54eccc3c1d9b87,02-13-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user052,user052,user052@gilsang.com,000006789cde23f979e103e15879d2b1,02-13-2026,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user017,user017,user017@gilsang.com,00000904a7a08297e2ac8e817260b192,02-13-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,34,0,0,0,0,0,0,0,0
user019,user019,user019@gilsang.com,0000025dd9062ac4dfda5d15b35fb459,02-13-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user020,user020,user020@gilsang.com,00000bc344495a293c39da74646b90b5,02-13-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,0,0,0,0,0,0,0,0
user021,user021,user021@gilsang.com,00000ccc4019753fa68f035e8cbfdef1,02-13-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
user022,user022,user022@gilsang.com,000004b0e5207e20d9c264083e19ef5d,02-13-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,0,0,0,0,0,0,0
user054,user054,user054@gilsang.com,00000bbbac5482c8c4a55d16b878ffbf,02-13-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,37,0,0,0,0,0,0,0,0
user023,user023,user023@gilsang.com,00000d6daef510d42280a33c758ed582,02-13-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,56,0,0,0,0,0,0,0,0
user024,user024,user024@gilsang.com,00000b965704ed7a00146eafbcc0e813,02-13-2026,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
user026,user026,user026@gilsang.com,000008c04e0ed4878f9495e21fc642ed,02-13-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
user025,user025,user025@gilsang.com,000000f9c6ccfa42204e153bb16a3b90,02-13-2026,666,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
user027,user027,user027@gilsang.com,00000f93ba3dfffc83b406e3672d8263,02-13-2026,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user028,user028,user028@gilsang.com,00000f315069b678487566635532f8be,02-13-2026,71,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0
user029,user029,user029@gilsang.com,000003943a2442cdc08ec775acffad53,02-13-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
user031,user031,user031@gilsang.com,0000040209cc90131e7f643719705e87,02-13-2026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
user030,user030,user030@gilsang.com,00000c26ebeec0107c4dd9db1a81e7a2,02-13-2026,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,34,0,0,0,0,0,0,0,0
user032,user032,user032@gilsang.com,00000de27aa9b0be5301aa92aa8daf30,02-13-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
user033,user033,user033@gilsang.com,00000f52c30e624fcc66012fad31358d,02-13-2026,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
user035,user035,user035@gilsang.com,00000afc0c0b8e0a2b07abe5179c1bc6,02-13-2026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user049,user049,user049@gilsang.com,00000bdff03458cfa474089451020ec7,02-13-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,0
user050,user050,user050@gilsang.com,00000331b1c9bc86333510ad7d94531b,02-13-2026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,0,0,0,0,0,0,0,0
user038,user038,user038@gilsang.com,0000089b8ed40867565200a50408ffcd,02-13-2026,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,0,0,0,0,0,0,0,0
user039,user039,user039@gilsang.com,00000a230cc20ffdf9956214d51c542e,02-13-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0
user040,user040,user040@gilsang.com,000006eba99b5b5bc943fe0a5a6dc73b,02-13-2026,214,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
user041,user041,user041@gilsang.com,0000092bbb949dba7a58cfb2ea8a8081,02-13-2026,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user043,user043,user043@gilsang.com,000008796cfed9d9e863a2d7b487cc3e,02-13-2026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user046,user046,user046@gilsang.com,00000dec9a69a8c0cc260b5e4931307c,02-13-2026,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user042,user042,user042@gilsang.com,00000b264c70fcd6e1b460c19d7f5499,02-13-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,27,0,0,0,0,0,0,0,0
user030,user030,user030@gilsang.com,00000c26ebeec0107c4dd9db1a81e7a2,02-15-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0
user025,user025,user025@gilsang.com,000000f9c6ccfa42204e153bb16a3b90,02-18-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user007,user007,user007@gilsang.com,000002e36544d2fcb69c7597537fe762,02-18-2026,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0
user018,user018,user018@gilsang.com,000008291c163ec47e1346fbbd74f9c4,02-18-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
user002,user002,user002@gilsang.com,0000097d616e00edaed4c70c42fb3263,02-19-2026,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,8,0,0,0,0,0,0,0,0
user001,user001,user001@gilsang.com,000008d7b3ab335660142c4f248c080b,02-19-2026,173,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
user005,user005,user005@gilsang.com,00000c2f3728675ee933e062447c4ff8,02-19-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0
user006,user006,user006@gilsang.com,0000009d8dcf9d185153a01a24fd74ec,02-19-2026,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user007,user007,user007@gilsang.com,000002e36544d2fcb69c7597537fe762,02-19-2026,32,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,42,0,0,0,0,0,0,0,0
user008,user008,user008@gilsang.com,00000c77ec9ac997a6435b970254b80a,02-19-2026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
user011,user011,user011@gilsang.com,00000ad7ecdeea71f9ed9b4194a2336e,02-19-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0
user010,user010,user010@gilsang.com,00000e7ee182b91b89fde27b532e971f,02-19-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,16,0,0,0,0,0,0,0,0
user012,user012,user012@gilsang.com,00000a8df9f3a879063621deb793a608,02-19-2026,223,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,57,0,0,0,0,0,0,0,0
user014,user014,user014@gilsang.com,00000072cf1c1a1bec303d7a60c1bc63,02-19-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
user015,user015,user015@gilsang.com,000006a354543ddc4e54eccc3c1d9b87,02-19-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,0,0,0,0,0,0,0
user052,user052,user052@gilsang.com,000006789cde23f979e103e15879d2b1,02-19-2026,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user017,user017,user017@gilsang.com,00000904a7a08297e2ac8e817260b192,02-19-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,20,0,0,0,0,0,0,0,0
user019,user019,user019@gilsang.com,0000025dd9062ac4dfda5d15b35fb459,02-19-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
user018,user018,user018@gilsang.com,000008291c163ec47e1346fbbd74f9c4,02-19-2026,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,224,0,0,0,0,0,0,0,0
user021,user021,user021@gilsang.com,00000ccc4019753fa68f035e8cbfdef1,02-19-2026,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
user022,user022,user022@gilsang.com,000004b0e5207e20d9c264083e19ef5d,02-19-2026,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user054,user054,user054@gilsang.com,00000bbbac5482c8c4a55d16b878ffbf,02-19-2026,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,48,0,0,0,0,0,0,0,0
user023,user023,user023@gilsang.com,00000d6daef510d42280a33c758ed582,02-19-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,34,111,0,0,0,0,0,0,0,0
user026,user026,user026@gilsang.com,000008c04e0ed4878f9495e21fc642ed,02-19-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user025,user025,user025@gilsang.com,000000f9c6ccfa42204e153bb16a3b90,02-19-2026,86,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
user031,user031,user031@gilsang.com,0000040209cc90131e7f643719705e87,02-19-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0
user030,user030,user030@gilsang.com,00000c26ebeec0107c4dd9db1a81e7a2,02-19-2026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,24,0,0,0,0,0,0,0,0
user049,user049,user049@gilsang.com,00000bdff03458cfa474089451020ec7,02-19-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,15,0,0,0,0,0,0,0,0
user036,user036,user036@gilsang.com,00000890032b528e656288cd994b9306,02-19-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,27,0,0,0,0,0,0,0,0
user037,user037,user037@gilsang.com,00000d1ee3127ad1a02dc4c22109eb6c,02-19-2026,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
user041,user041,user041@gilsang.com,0000092bbb949dba7a58cfb2ea8a8081,02-19-2026,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user046,user046,user046@gilsang.com,00000dec9a69a8c0cc260b5e4931307c,02-19-2026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
user043,user043,user043@gilsang.com,000008796cfed9d9e863a2d7b487cc3e,02-19-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0
user042,user042,user042@gilsang.com,00000b264c70fcd6e1b460c19d7f5499,02-19-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,25,0,0,0,0,0,0,0,0
user044,user044,user044@gilsang.com,0000024cd3b73d499e9d98dc9b2bab4f,02-19-2026,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user001,user001,user001@gilsang.com,000008d7b3ab335660142c4f248c080b,02-20-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,0,0,0,0,0,0
user051,user051,user051@gilsang.com,000004b042ac4b8fc3bc8b5516eaf5b3,02-20-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
user005,user005,user005@gilsang.com,00000c2f3728675ee933e062447c4ff8,02-20-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,16,0,0,0,0,0,0,0,0
user006,user006,user006@gilsang.com,0000009d8dcf9d185153a01a24fd74ec,02-20-2026,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
user007,user007,user007@gilsang.com,000002e36544d2fcb69c7597537fe762,02-20-2026,73,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
user011,user011,user011@gilsang.com,00000ad7ecdeea71f9ed9b4194a2336e,02-20-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,34,0,0,0,0,0,0,0,0
user010,user010,user010@gilsang.com,00000e7ee182b91b89fde27b532e971f,02-20-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
user013,user013,user013@gilsang.com,00000758c287ede6f28d932a01e4e2fb,02-20-2026,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,0,0,0,0,0,0,0,0
user012,user012,user012@gilsang.com,00000a8df9f3a879063621deb793a608,02-20-2026,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,52,83,0,0,0,0,0,0,0,0
user014,user014,user014@gilsang.com,00000072cf1c1a1bec303d7a60c1bc63,02-20-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0
user017,user017,user017@gilsang.com,00000904a7a08297e2ac8e817260b192,02-20-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,27,0,0,0,0,0,0,0,0
user018,user018,user018@gilsang.com,000008291c163ec47e1346fbbd74f9c4,02-20-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15,0,0,0,0,0,0,0,0
user019,user019,user019@gilsang.com,0000025dd9062ac4dfda5d15b35fb459,02-20-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,55,0,0,0,0,0,0,0,0
user021,user021,user021@gilsang.com,00000ccc4019753fa68f035e8cbfdef1,02-20-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user054,user054,user054@gilsang.com,00000bbbac5482c8c4a55d16b878ffbf,02-20-2026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
user023,user023,user023@gilsang.com,00000d6daef510d42280a33c758ed582,02-20-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,67,0,0,0,0,0,0,0,0
user024,user024,user024@gilsang.com,00000b965704ed7a00146eafbcc0e813,02-20-2026,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
user026,user026,user026@gilsang.com,000008c04e0ed4878f9495e21fc642ed,02-20-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,21,0,0,0,0,0,0,0,0
user025,user025,user025@gilsang.com,000000f9c6ccfa42204e153bb16a3b90,02-20-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0
user028,user028,user028@gilsang.com,00000f315069b678487566635532f8be,02-20-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
user031,user031,user031@gilsang.com,0000040209cc90131e7f643719705e87,02-20-2026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,11,0,0,0,0,0,0,0,0
user030,user030,user030@gilsang.com,00000c26ebeec0107c4dd9db1a81e7a2,02-20-2026,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14,0,0,0,0,0,0,0,0
user035,user035,user035@gilsang.com,00000afc0c0b8e0a2b07abe5179c1bc6,02-20-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
user036,user036,user036@gilsang.com,00000890032b528e656288cd994b9306,02-20-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
user037,user037,user037@gilsang.com,00000d1ee3127ad1a02dc4c22109eb6c,02-20-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user040,user040,user040@gilsang.com,000006eba99b5b5bc943fe0a5a6dc73b,02-20-2026,352,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,0,0,0,0,0,0,0
user041,user041,user041@gilsang.com,0000092bbb949dba7a58cfb2ea8a8081,02-20-2026,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user046,user046,user046@gilsang.com,00000dec9a69a8c0cc260b5e4931307c,02-20-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,15,94,0,0,0,0,0,0,0,0
user042,user042,user042@gilsang.com,00000b264c70fcd6e1b460c19d7f5499,02-20-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0
